File_A, File_B, Confidence, Support, NS, PS, NS_Samp, PS_Samp, Precision_NS, Recall_NS, Precision_PS, Recall_PS, MaxReservoirSize, TargetPercentage
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_350_SHACL.ttl,0.25,350,3405,20209,3405,22498,1.00,1.00,0.70,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_450_SHACL.ttl,0.25,450,3012,17864,3012,19956,1.00,1.00,0.69,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_500_SHACL.ttl,0.25,500,2891,16960,2891,19105,1.00,1.00,0.68,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_1000_SHACL.ttl,0.25,1000,1701,10360,1701,12551,1.00,1.00,0.63,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1_SHACL.ttl,0.5,1,82651,483813,82651,435841,1.00,1.00,0.87,0.78,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_10_SHACL.ttl,0.5,10,23640,121866,23640,106487,1.00,1.00,0.90,0.79,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_25_SHACL.ttl,0.5,25,14683,74694,14683,66644,1.00,1.00,0.88,0.79,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_50_SHACL.ttl,0.5,50,9920,48997,9920,44536,1.00,1.00,0.86,0.78,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_100_SHACL.ttl,0.5,100,6596,31509,6596,29150,1.00,1.00,0.84,0.78,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_150_SHACL.ttl,0.5,150,5279,25273,5279,23808,1.00,1.00,0.82,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_200_SHACL.ttl,0.5,200,4519,21686,4519,20567,1.00,1.00,0.81,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_250_SHACL.ttl,0.5,250,4010,19312,4010,18300,1.00,1.00,0.81,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_300_SHACL.ttl,0.5,300,3682,17638,3682,16845,1.00,1.00,0.80,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_350_SHACL.ttl,0.5,350,3405,16332,3405,15688,1.00,1.00,0.79,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_450_SHACL.ttl,0.5,450,3012,14567,3012,13978,1.00,1.00,0.79,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_500_SHACL.ttl,0.5,500,2891,13866,2891,13394,1.00,1.00,0.78,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1000_SHACL.ttl,0.5,1000,1701,8395,1701,8697,1.00,1.00,0.72,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1_SHACL.ttl,0.9,1,82651,366045,82651,364749,1.00,1.00,0.80,0.80,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_10_SHACL.ttl,0.9,10,23640,69951,23640,52990,1.00,1.00,0.95,0.72,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_25_SHACL.ttl,0.9,25,14683,43196,14683,33743,1.00,1.00,0.95,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_50_SHACL.ttl,0.9,50,9920,28371,9920,22829,1.00,1.00,0.93,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_100_SHACL.ttl,0.9,100,6596,18028,6596,14803,1.00,1.00,0.90,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_150_SHACL.ttl,0.9,150,5279,14690,5279,12226,1.00,1.00,0.89,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_200_SHACL.ttl,0.9,200,4519,12806,4519,10817,1.00,1.00,0.87,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_250_SHACL.ttl,0.9,250,4010,11542,4010,9765,1.00,1.00,0.87,0.73,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_300_SHACL.ttl,0.9,300,3682,10668,3682,9052,1.00,1.00,0.86,0.73,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,0.9,350,3405,9987,3405,8503,1.00,1.00,0.86,0.73,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,0.9,450,3012,9045,3012,7770,1.00,1.00,0.85,0.73,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,0.9,500,2891,8702,2891,7491,1.00,1.00,0.84,0.73,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,0.9,1000,1701,5023,1701,4624,1.00,1.00,0.77,0.71,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,0.75,1,82651,405344,82651,390116,1.00,1.00,0.82,0.79,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,0.75,10,23640,91947,23640,74247,1.00,1.00,0.94,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,0.75,25,14683,56744,14683,46970,1.00,1.00,0.93,0.77,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,0.75,50,9920,37328,9920,31347,1.00,1.00,0.91,0.76,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,0.75,100,6596,23944,6596,20406,1.00,1.00,0.88,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,0.75,150,5279,19405,5279,16732,1.00,1.00,0.87,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,0.75,200,4519,16674,4519,14637,1.00,1.00,0.85,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,0.75,250,4010,14930,4010,13122,1.00,1.00,0.85,0.75,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,0.75,300,3682,13726,3682,12122,1.00,1.00,0.84,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,0.75,350,3405,12771,3405,11315,1.00,1.00,0.84,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,0.75,450,3012,11472,3012,10223,1.00,1.00,0.83,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,0.75,500,2891,10962,2891,9818,1.00,1.00,0.82,0.74,1250,25
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-25-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,0.75,1000,1701,6495,1701,6245,1.00,1.00,0.75,0.72,1250,25
