File_A, File_B, Confidence, Support, NS, PS, NS_Samp, PS_Samp, Precision_NS, Recall_NS, Precision_PS, Recall_PS, MaxReservoirSize, TargetPercentage
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_350_SHACL.ttl,0.25,350,3405,20209,3405,19651,1.00,1.00,0.90,0.88,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_450_SHACL.ttl,0.25,450,3012,17864,3012,18158,1.00,1.00,0.87,0.88,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_500_SHACL.ttl,0.25,500,2891,16960,2891,17632,1.00,1.00,0.85,0.88,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.25_1000_SHACL.ttl,0.25,1000,1701,10360,1701,12183,1.00,1.00,0.73,0.86,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1_SHACL.ttl,0.5,1,82651,483813,82651,433838,1.00,1.00,1.00,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_10_SHACL.ttl,0.5,10,23640,121866,23640,109858,1.00,1.00,0.99,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_25_SHACL.ttl,0.5,25,14683,74694,14683,67749,1.00,1.00,0.99,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_50_SHACL.ttl,0.5,50,9920,48997,9920,44680,1.00,1.00,0.98,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_100_SHACL.ttl,0.5,100,6596,31509,6596,29039,1.00,1.00,0.97,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_150_SHACL.ttl,0.5,150,5279,25273,5279,23406,1.00,1.00,0.97,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_200_SHACL.ttl,0.5,200,4519,21686,4519,20137,1.00,1.00,0.96,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_250_SHACL.ttl,0.5,250,4010,19312,4010,17982,1.00,1.00,0.96,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_300_SHACL.ttl,0.5,300,3682,17638,3682,16453,1.00,1.00,0.96,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_350_SHACL.ttl,0.5,350,3405,16332,3405,15267,1.00,1.00,0.95,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_450_SHACL.ttl,0.5,450,3012,14567,3012,13798,1.00,1.00,0.94,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_500_SHACL.ttl,0.5,500,2891,13866,2891,13281,1.00,1.00,0.93,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.5_1000_SHACL.ttl,0.5,1000,1701,8395,1701,8749,1.00,1.00,0.84,0.87,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1_SHACL.ttl,0.9,1,82651,366045,82651,329889,1.00,1.00,1.00,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_10_SHACL.ttl,0.9,10,23640,69951,23640,64112,1.00,1.00,0.99,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_25_SHACL.ttl,0.9,25,14683,43196,14683,39888,1.00,1.00,0.99,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_50_SHACL.ttl,0.9,50,9920,28371,9920,26394,1.00,1.00,0.98,0.92,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_100_SHACL.ttl,0.9,100,6596,18028,6596,16964,1.00,1.00,0.98,0.92,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_150_SHACL.ttl,0.9,150,5279,14690,5279,13883,1.00,1.00,0.97,0.92,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_200_SHACL.ttl,0.9,200,4519,12806,4519,12142,1.00,1.00,0.97,0.92,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_250_SHACL.ttl,0.9,250,4010,11542,4010,10961,1.00,1.00,0.96,0.92,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_300_SHACL.ttl,0.9,300,3682,10668,3682,10150,1.00,1.00,0.96,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,0.9,350,3405,9987,3405,9518,1.00,1.00,0.96,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,0.9,450,3012,9045,3012,8654,1.00,1.00,0.95,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,0.9,500,2891,8702,2891,8337,1.00,1.00,0.95,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,0.9,1000,1701,5023,1701,4893,1.00,1.00,0.91,0.89,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,0.75,1,82651,405344,82651,365049,1.00,1.00,1.00,0.90,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,0.75,10,23640,91947,23640,83828,1.00,1.00,0.99,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,0.75,25,14683,56744,14683,52089,1.00,1.00,0.99,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,0.75,50,9920,37328,9920,34493,1.00,1.00,0.98,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,0.75,100,6596,23944,6596,22354,1.00,1.00,0.98,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,0.75,150,5279,19405,5279,18207,1.00,1.00,0.97,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,0.75,200,4519,16674,4519,15692,1.00,1.00,0.97,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,0.75,250,4010,14930,4010,14091,1.00,1.00,0.96,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,0.75,300,3682,13726,3682,12983,1.00,1.00,0.96,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,0.75,350,3405,12771,3405,12109,1.00,1.00,0.96,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,0.75,450,3012,11472,3012,10925,1.00,1.00,0.95,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,0.75,500,2891,10962,2891,10463,1.00,1.00,0.95,0.91,750,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-750/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,0.75,1000,1701,6495,1701,6474,1.00,1.00,0.88,0.88,750,100
