DATASET,Confidence,Support,COUNT_MCC,MIN_CC,AVG_CC,COUNT_CC,MIN_MCC,COUNT_PS,MIN_LC,AVG_MCC,COUNT_NS,AVG_LC,MAX_LC,AVG_PS,MAX_CC,MAX_PS,MAX_MCC,COUNT_LC,MIN_PS,
WikiData, > 50.0%, > 1,72927,1,2.021989051094890510948905,22161,1,83622,1,1,13227,1,1,6.323024574669187145557656,31,48,1,72662,3,
WikiData, > 50.0%, > 10,11223,1,1.959502991256327657616199,4258,1,16004,1,1,2822,1,1,5.673165544133286068769940,10,26,1,13831,3,
WikiData, > 50.0%, > 25,5945,1,1.964285714285714285714286,2585,1,8863,1,1,1614,1,1,5.494730316181029138251705,10,25,1,7547,3,
WikiData, > 50.0%, > 50,3643,1,2.020618556701030927835052,1764,1,5634,1,1,1054,1,1,5.350427350427350427350427,10,25,1,4761,3,
WikiData, > 50.0%, > 100,2329,1,1.953367875647668393782383,1131,1,3660,1,1,704,1,1,5.206258890469416785206259,10,16,1,3081,3,
WikiData, > 50.0%, > 150,1795,1,2.033259423503325942350333,917,1,2862,1,1,555,1,1,5.166064981949458483754513,10,16,1,2411,3,
WikiData, > 50.0%, > 200,1564,1,2.005235602094240837696335,766,1,2479,1,1,488,1,1,5.090349075975359342915811,10,16,1,2097,3,
WikiData, > 50.0%, > 250,1339,1,1.990712074303405572755418,643,1,2127,1,1,422,1,1,5.052256532066508313539192,10,16,1,1804,3,
WikiData, > 50.0%, > 300,1141,1,1.985559566787003610108303,550,1,1844,1,1,365,1,1,5.065934065934065934065934,10,16,1,1567,3,
WikiData, > 50.0%, > 350,1026,1,1.924,481,1,1677,1,1,332,1,1,5.066465256797583081570997,10,16,1,1427,3,
WikiData, > 50.0%, > 450,848,1,1.984771573604060913705584,391,1,1408,1,1,279,1,1,5.064748201438848920863309,10,16,1,1211,3,
WikiData, > 50.0%, > 500,785,1,1.994565217391304347826087,367,1,1320,1,1,261,1,1,5.057471264367816091954023,10,16,1,1136,3,
WikiData, > 50.0%, > 1000,472,1,2.119266055045871559633028,231,1,839,1,1,165,1,1,5.115853658536585365853659,10,16,1,730,3,
WikiData, > 90.0%, > 1,72927,1,2.072247191011235955056180,18443,1,74579,1,1,13227,1,1,5.640950003781862188941835,31,48,1,65679,2,
WikiData, > 90.0%, > 10,11223,1,2.071689831748354059985369,2832,1,12802,1,1,2822,1,1,4.539716312056737588652482,10,26,1,11435,3,
WikiData, > 90.0%, > 25,5945,1,2.152605459057071960297767,1735,1,7082,1,1,1614,1,1,4.393300248138957816377171,10,22,1,6276,3,
WikiData, > 90.0%, > 50,3643,1,2.216475095785440613026820,1157,1,4474,1,1,1054,1,1,4.252851711026615969581749,10,17,1,3952,3,
WikiData, > 90.0%, > 100,2329,1,2.134285714285714285714286,747,1,2949,1,1,704,1,1,4.200854700854700854700855,10,15,1,2599,3,
WikiData, > 90.0%, > 150,1795,1,2.2,605,1,2315,1,1,555,1,1,4.186256781193490054249548,10,15,1,2040,3,
WikiData, > 90.0%, > 200,1564,1,2.149377593360995850622407,518,1,2039,1,1,488,1,1,4.195473251028806584362140,10,15,1,1798,3,
WikiData, > 90.0%, > 250,1339,1,2.119402985074626865671642,426,1,1760,1,1,422,1,1,4.190476190476190476190476,10,15,1,1559,3,
WikiData, > 90.0%, > 300,1141,1,2.111764705882352941176471,359,1,1518,1,1,365,1,1,4.181818181818181818181818,10,15,1,1348,3,
WikiData, > 90.0%, > 350,1026,1,2.057692307692307692307692,321,1,1383,1,1,332,1,1,4.190909090909090909090909,10,15,1,1227,3,
WikiData, > 90.0%, > 450,848,1,2.158333333333333333333333,259,1,1158,1,1,279,1,1,4.180505415162454873646209,10,15,1,1038,3,
WikiData, > 90.0%, > 500,785,1,2.172727272727272727272727,239,1,1081,1,1,261,1,1,4.157692307692307692307692,10,15,1,971,3,
WikiData, > 90.0%, > 1000,472,1,2.318181818181818181818182,153,1,686,1,1,165,1,1,4.208588957055214723926380,10,15,1,620,3,
WikiData, > 75.0%, > 1,72927,1,2.053084347461183382291230,19570,1,77265,1,1,13227,1,1,5.842344045368620037807183,31,48,1,67733,2,
WikiData, > 75.0%, > 10,11223,1,1.984338747099767981438515,3421,1,14066,1,1,2822,1,1,4.986175115207373271889401,10,26,1,12342,3,
WikiData, > 75.0%, > 25,5945,1,2.027290448343079922027290,2080,1,7756,1,1,1614,1,1,4.808431494110353378797272,10,22,1,6730,3,
WikiData, > 75.0%, > 50,3643,1,2.090773809523809523809524,1405,1,4909,1,1,1054,1,1,4.661918328584995251661918,10,22,1,4237,3,
WikiData, > 75.0%, > 100,2329,1,2.029411764705882352941176,897,1,3205,1,1,704,1,1,4.559032716927453769559033,10,16,1,2763,3,
WikiData, > 75.0%, > 150,1795,1,2.090116279069767441860465,719,1,2507,1,1,555,1,1,4.525270758122743682310469,10,16,1,2163,3,
WikiData, > 75.0%, > 200,1564,1,2.03,609,1,2197,1,1,488,1,1,4.511293634496919917864476,10,16,1,1897,3,
WikiData, > 75.0%, > 250,1339,1,1.984063745019920318725100,498,1,1891,1,1,422,1,1,4.491686460807600950118765,10,16,1,1640,3,
WikiData, > 75.0%, > 300,1141,1,1.967136150234741784037559,419,1,1636,1,1,365,1,1,4.494505494505494505494505,10,16,1,1423,3,
WikiData, > 75.0%, > 350,1026,1,1.928571428571428571428571,378,1,1493,1,1,332,1,1,4.510574018126888217522659,10,16,1,1297,3,
WikiData, > 75.0%, > 450,848,1,1.993377483443708609271523,301,1,1250,1,1,279,1,1,4.496402877697841726618705,10,16,1,1099,3,
WikiData, > 75.0%, > 500,785,1,1.992907801418439716312057,281,1,1170,1,1,261,1,1,4.482758620689655172413793,10,16,1,1029,3,
WikiData, > 75.0%, > 1000,472,1,2.108433734939759036144578,175,1,743,1,1,165,1,1,4.530487804878048780487805,10,16,1,660,3,
