class,countInstances,timeInSec
http://yago-knowledge.org/resource/Allography,4,0
http://yago-knowledge.org/resource/Firestone_Indy_225,4,0
http://yago-knowledge.org/resource/Employment_contract,4,0
http://yago-knowledge.org/resource/Caravel,4,0
http://yago-knowledge.org/resource/Ganglioside,4,0
http://yago-knowledge.org/resource/Efterskole,4,0
http://yago-knowledge.org/resource/Picture_frame,4,0
http://yago-knowledge.org/resource/Singing,4,0
http://yago-knowledge.org/resource/Anemoi,4,0
http://yago-knowledge.org/resource/Diversion_dam,4,0
http://yago-knowledge.org/resource/Bantam_(poultry),4,0
http://yago-knowledge.org/resource/Forgery,4,0
http://yago-knowledge.org/resource/Departmental_council_(France),4,0
http://yago-knowledge.org/resource/Language_ideology,4,0
http://yago-knowledge.org/resource/Junction_(rail),4,0
http://yago-knowledge.org/resource/Tre_Valli_Varesine,4,0
http://yago-knowledge.org/resource/Oil_and_gas_field,4,0
http://yago-knowledge.org/resource/Fender_Stratocaster,4,0
http://yago-knowledge.org/resource/Battery_storage_power_station,4,0
http://yago-knowledge.org/resource/Isotopes_of_iodine,4,0
http://yago-knowledge.org/resource/Esker,4,0
http://yago-knowledge.org/resource/Government_of_Hungary,4,0
http://yago-knowledge.org/resource/Concessions_in_China,4,0
http://yago-knowledge.org/resource/Japanese_name,4,0
http://yago-knowledge.org/resource/Wrocław_Open,4,0
http://yago-knowledge.org/resource/Sectors_of_Rwanda,4,0
http://yago-knowledge.org/resource/Data-rate_units,4,0
http://yago-knowledge.org/resource/Medina_quarter,4,0
http://yago-knowledge.org/resource/Public_service,4,0
http://yago-knowledge.org/resource/Multiplex_(movie_theater),4,0
http://yago-knowledge.org/resource/Rigid-frame_bridge,4,0
http://yago-knowledge.org/resource/Pre-main-sequence_star,4,0
http://yago-knowledge.org/resource/Assay,4,0
http://yago-knowledge.org/resource/Roadhouse_(facility),4,0
http://yago-knowledge.org/resource/Canal_basin,4,0
http://yago-knowledge.org/resource/Kylix,4,0
http://yago-knowledge.org/resource/Open_Diputación_Ciudad_de_Pozoblanco,4,0
http://schema.org/DaySpa,4,0
http://yago-knowledge.org/resource/State-integrated_school,4,0
http://yago-knowledge.org/resource/Giro_dell'Emilia,4,0
http://yago-knowledge.org/resource/UCI_Cyclo-cross_World_Championships,4,0
http://yago-knowledge.org/resource/Dialogue,4,0
http://yago-knowledge.org/resource/Dihydroxyanthraquinone,4,0
http://yago-knowledge.org/resource/Constitution_of_Thailand,4,0
http://yago-knowledge.org/resource/Abandonware,4,0
http://yago-knowledge.org/resource/Organochloride,4,0
http://yago-knowledge.org/resource/Brooch,4,0
http://yago-knowledge.org/resource/Glass,4,0
http://yago-knowledge.org/resource/Computer_mouse,4,0
http://yago-knowledge.org/resource/Private_library,4,0
http://yago-knowledge.org/resource/Caricature,4,0
http://yago-knowledge.org/resource/Hackathon,4,0
http://yago-knowledge.org/resource/Genootschap,4,0
http://yago-knowledge.org/resource/Software_repository,4,0
http://yago-knowledge.org/resource/Grand_Prix_Elsy_Jacobs,4,0
http://yago-knowledge.org/resource/Doctoral_thesis,4,0
http://yago-knowledge.org/resource/Verse_(poetry),4,0
http://yago-knowledge.org/resource/Jazz_trio,4,0
http://yago-knowledge.org/resource/Sunroom,4,0
http://yago-knowledge.org/resource/Quiz,4,0
http://yago-knowledge.org/resource/Linear_settlement,4,0
http://yago-knowledge.org/resource/Legal_person,4,0
http://yago-knowledge.org/resource/Resident_registration,4,0
http://yago-knowledge.org/resource/Log_flume_(ride),4,0
http://yago-knowledge.org/resource/Outpost_(military),4,0
http://yago-knowledge.org/resource/Metal_hydroxide,4,0
http://yago-knowledge.org/resource/Copenhagen_Masters,4,0
http://yago-knowledge.org/resource/Counties_of_Uganda,4,0
http://yago-knowledge.org/resource/Showboat,4,0
http://yago-knowledge.org/resource/Sabkha,4,0
http://yago-knowledge.org/resource/Machine_shop,4,0
http://yago-knowledge.org/resource/Buekorps,4,0
http://yago-knowledge.org/resource/Letter_(alphabet),4,0
http://yago-knowledge.org/resource/GP_de_Plouay_–_Bretagne,4,0
http://yago-knowledge.org/resource/Railway_signal,4,0
http://yago-knowledge.org/resource/Chambered_long_barrow,4,0
http://yago-knowledge.org/resource/Cup,4,0
http://yago-knowledge.org/resource/BitTorrent_tracker,4,0
http://yago-knowledge.org/resource/Piste,4,0
http://yago-knowledge.org/resource/Sunday_school,4,0
http://yago-knowledge.org/resource/Film_society,4,0
http://yago-knowledge.org/resource/Platform_supply_vessel,4,0
http://yago-knowledge.org/resource/Landscape_park_(protected_area),4,0
http://yago-knowledge.org/resource/Borehole,4,0
http://yago-knowledge.org/resource/Hutong,4,0
http://yago-knowledge.org/resource/Refracting_telescope,4,0
http://yago-knowledge.org/resource/Ecomuseum,4,0
http://yago-knowledge.org/resource/Collecting,4,0
http://yago-knowledge.org/resource/Workhouse,4,0
http://yago-knowledge.org/resource/Intermunicipal_communities_of_Portugal,4,0
http://yago-knowledge.org/resource/Municipium,4,0
http://yago-knowledge.org/resource/Tour_operator,4,0
http://yago-knowledge.org/resource/Miscarriage_of_justice,4,0
http://yago-knowledge.org/resource/Biotope,4,0
http://yago-knowledge.org/resource/Contour_line,4,0
http://yago-knowledge.org/resource/FU_Orionis_star,4,0
http://yago-knowledge.org/resource/Japanese_input_method,4,0
http://yago-knowledge.org/resource/Spear,4,0
http://yago-knowledge.org/resource/Minor_seminary,4,0
http://yago-knowledge.org/resource/Meteorology,4,0
http://yago-knowledge.org/resource/Service_(systems_architecture),4,0
http://yago-knowledge.org/resource/Dispersed_settlement,4,0
http://yago-knowledge.org/resource/Coach_(bus),4,0
http://yago-knowledge.org/resource/Dead_end_(street),4,0
http://yago-knowledge.org/resource/Horse_show,4,0
http://yago-knowledge.org/resource/Kitchenware,4,0
http://yago-knowledge.org/resource/Administrative_divisions_of_Poland,4,0
http://yago-knowledge.org/resource/Waltz,4,0
http://yago-knowledge.org/resource/Voorcompagnie,4,0
http://yago-knowledge.org/resource/Meteor_(satellite),4,0
http://yago-knowledge.org/resource/Elves_in_fiction,4,0
http://yago-knowledge.org/resource/Hippodrome,4,0
http://yago-knowledge.org/resource/Bishop,4,0
http://yago-knowledge.org/resource/Omloop_van_het_Hageland,4,0
http://yago-knowledge.org/resource/Fortified_church,4,0
http://yago-knowledge.org/resource/Divizion,4,0
http://yago-knowledge.org/resource/Fence,4,0
http://yago-knowledge.org/resource/Incentive_program,4,0
http://yago-knowledge.org/resource/Wind_turbine,4,0
http://yago-knowledge.org/resource/Guest_house,4,0
http://yago-knowledge.org/resource/Protocol_stack,4,0
http://yago-knowledge.org/resource/Small_nucleolar_RNA,4,0
http://yago-knowledge.org/resource/Poker_tournament,4,0
http://yago-knowledge.org/resource/Amt,4,0
http://yago-knowledge.org/resource/Cloister,4,0
http://yago-knowledge.org/resource/Boardwalk,4,0
http://yago-knowledge.org/resource/Netsuite_Open,4,0
http://yago-knowledge.org/resource/Prisons_in_Germany,4,0
http://yago-knowledge.org/resource/Sconce_(fortification),4,0
http://yago-knowledge.org/resource/Yellow_supergiant_star,4,0
http://yago-knowledge.org/resource/Trappist_beer,4,0
http://yago-knowledge.org/resource/Molecule,4,0
http://yago-knowledge.org/resource/Salt_evaporation_pond,4,0
http://yago-knowledge.org/resource/Armoured_vehicle-launched_bridge,4,0
http://yago-knowledge.org/resource/Cabinet_of_Slovenia,4,0
http://yago-knowledge.org/resource/Weather,4,0
http://yago-knowledge.org/resource/Sceptre,4,0
http://yago-knowledge.org/resource/Burial,4,0
http://yago-knowledge.org/resource/Astronomical_symbols,4,0
http://yago-knowledge.org/resource/Stone_ship,4,0
http://yago-knowledge.org/resource/Arcade_(architecture),4,0
http://yago-knowledge.org/resource/Administrative_divisions_of_Ukraine,4,0
http://yago-knowledge.org/resource/Carriage_house,4,0
http://yago-knowledge.org/resource/Bagad,4,0
http://yago-knowledge.org/resource/Pier_(architecture),4,0
http://yago-knowledge.org/resource/President_(government_title),4,0
http://yago-knowledge.org/resource/Traveling_carnival,4,0
http://yago-knowledge.org/resource/Strip_mall,4,0
http://yago-knowledge.org/resource/Offshore_construction,4,0
http://yago-knowledge.org/resource/Season,4,0
http://yago-knowledge.org/resource/Scale_model,4,0
http://yago-knowledge.org/resource/Escadrille,4,0
http://yago-knowledge.org/resource/Free_church,4,0
http://yago-knowledge.org/resource/Tourism_region,4,0
http://yago-knowledge.org/resource/Prince,4,0
http://yago-knowledge.org/resource/Work_(project_management),4,0
http://yago-knowledge.org/resource/Beer_garden,4,0
http://yago-knowledge.org/resource/Radio_documentary,4,0
http://yago-knowledge.org/resource/Urban_areas_in_Finland,4,0
http://yago-knowledge.org/resource/Surveillance_aircraft,4,0
http://yago-knowledge.org/resource/Monographic_series,4,0
http://yago-knowledge.org/resource/Combine_(enterprise),4,0
http://yago-knowledge.org/resource/Water_taxi,4,0
http://yago-knowledge.org/resource/Drainage_divide,4,0
http://yago-knowledge.org/resource/Safari_Rally,4,0
http://yago-knowledge.org/resource/Blanket_terminology,4,0
http://yago-knowledge.org/resource/Municipalities_of_Uruguay,4,0
http://yago-knowledge.org/resource/Churchyard,4,0
http://yago-knowledge.org/resource/Legal_name_(business),4,0
http://yago-knowledge.org/resource/Architectural_design_competition,4,0
http://yago-knowledge.org/resource/Soil_series,4,0
http://yago-knowledge.org/resource/Kurgan,4,0
http://yago-knowledge.org/resource/Handbook,4,0
http://yago-knowledge.org/resource/U-shaped_valley,4,0
http://yago-knowledge.org/resource/Pôle_de_recherche_et_d'enseignement_supérieur,4,0
http://yago-knowledge.org/resource/Varangian_runestones,4,0
http://yago-knowledge.org/resource/Prague_Open,4,0
http://yago-knowledge.org/resource/Grave_goods,4,0
http://yago-knowledge.org/resource/Herald_Sun_Tour,4,0
http://yago-knowledge.org/resource/Lock_and_key,4,0
http://yago-knowledge.org/resource/Sub-districts_of_Botswana,4,0
http://yago-knowledge.org/resource/Processor_(computing),4,0
http://yago-knowledge.org/resource/Animal_husbandry,4,0
http://yago-knowledge.org/resource/Chemical_plant,4,0
http://yago-knowledge.org/resource/Panorama,4,0
http://yago-knowledge.org/resource/Fourth_power,4,0
http://yago-knowledge.org/resource/Dwarf_nova,4,0
http://yago-knowledge.org/resource/World_Rowing_Junior_Championships,4,0
http://yago-knowledge.org/resource/Library_science,4,0
http://yago-knowledge.org/resource/Ksar,4,0
http://yago-knowledge.org/resource/Review,4,0
http://yago-knowledge.org/resource/RoadRunner_Turbo_Indy_300,4,0
http://yago-knowledge.org/resource/Fiesta_patronal,4,0
http://yago-knowledge.org/resource/Bologna_Outdoor,4,0
http://yago-knowledge.org/resource/Belvedere_(structure),4,0
http://yago-knowledge.org/resource/Junior_school,4,0
http://yago-knowledge.org/resource/Token_coin,4,0
http://yago-knowledge.org/resource/Listed_buildings_in_Sweden,4,0
http://yago-knowledge.org/resource/Terminal_moraine,4,0
http://yago-knowledge.org/resource/Door,4,0
http://yago-knowledge.org/resource/Asian_Rowing_Championships,4,0
http://yago-knowledge.org/resource/Execution_by_firing_squad,4,0
http://yago-knowledge.org/resource/Daymark,4,0
http://yago-knowledge.org/resource/Herbig_Ae%2FBe_star,4,0
http://yago-knowledge.org/resource/Biodiversity_reserves_of_Quebec,4,0
http://yago-knowledge.org/resource/Masia,4,0
http://yago-knowledge.org/resource/Tour_Cycliste_Féminin_International_de_l'Ardèche,4,0
http://yago-knowledge.org/resource/Lineage_(anthropology),4,0
http://yago-knowledge.org/resource/Employment_website,4,0
http://yago-knowledge.org/resource/Jewish_quarter_(diaspora),4,0
http://yago-knowledge.org/resource/Flemish_Government,4,0
http://yago-knowledge.org/resource/Yearbook,4,0
http://yago-knowledge.org/resource/Pillbox_(military),4,0
http://yago-knowledge.org/resource/Question,4,0
http://yago-knowledge.org/resource/Tenement,4,0
http://yago-knowledge.org/resource/Ap_and_Bp_stars,4,0
http://yago-knowledge.org/resource/County_highway,4,0
http://yago-knowledge.org/resource/Grammatical_category,4,0
http://yago-knowledge.org/resource/Grant_(money),4,0
http://yago-knowledge.org/resource/Virginia_Slims_of_Pennsylvania,4,0
http://yago-knowledge.org/resource/Armoured_recovery_vehicle,4,0
http://yago-knowledge.org/resource/Hit_single,4,0
http://yago-knowledge.org/resource/Patron_saint,4,0
http://yago-knowledge.org/resource/Physics,4,0
http://yago-knowledge.org/resource/Outdoor_cinema,4,0
http://yago-knowledge.org/resource/Explanatory_dictionary,4,0
http://yago-knowledge.org/resource/Duke,5,0
http://yago-knowledge.org/resource/Minority_group,5,0
http://yago-knowledge.org/resource/Cancer_in_cats,5,0
http://yago-knowledge.org/resource/Fee,5,0
http://yago-knowledge.org/resource/Filming_location,5,0
http://yago-knowledge.org/resource/Distance_education,5,0
http://yago-knowledge.org/resource/Cleveland_Classic,5,0
http://yago-knowledge.org/resource/Oenochoe,5,0
http://yago-knowledge.org/resource/Semi-submersible_platform,5,0
http://yago-knowledge.org/resource/Panoramic_painting,5,0
http://yago-knowledge.org/resource/Cycloalkene,5,0
http://yago-knowledge.org/resource/Withdrawal_from_the_European_Union,5,0
http://yago-knowledge.org/resource/Elemental,5,0
http://yago-knowledge.org/resource/Feeder_ship,5,0
http://yago-knowledge.org/resource/CRO_Race,5,0
http://yago-knowledge.org/resource/Photo_album,5,0
http://yago-knowledge.org/resource/Ancient_Greek_units_of_measurement,5,0
http://yago-knowledge.org/resource/Aviation,5,0
http://yago-knowledge.org/resource/Ossuary,5,0
http://yago-knowledge.org/resource/List_of_Disney's_Aladdin_characters,5,0
http://yago-knowledge.org/resource/Credit_card,5,0
http://yago-knowledge.org/resource/Lipid,5,0
http://yago-knowledge.org/resource/Parador,5,0
http://yago-knowledge.org/resource/Student_exchange_program,5,0
http://yago-knowledge.org/resource/Governor,5,0
http://yago-knowledge.org/resource/WTA_Sydney,5,0
http://yago-knowledge.org/resource/Fur,5,0
http://yago-knowledge.org/resource/Party_platform,5,0
http://yago-knowledge.org/resource/Repository_(version_control),5,0
http://yago-knowledge.org/resource/Bridle_path,5,0
http://yago-knowledge.org/resource/Computer_chess,5,0
http://yago-knowledge.org/resource/Village_hall,5,0
http://yago-knowledge.org/resource/Delict,5,0
http://yago-knowledge.org/resource/Serial_(radio_and_television),5,0
http://yago-knowledge.org/resource/Strategic_health_authority,5,0
http://yago-knowledge.org/resource/Recreation,5,0
http://yago-knowledge.org/resource/Electronic_game,5,0
http://yago-knowledge.org/resource/Honorary_titles_of_Russia,5,0
http://yago-knowledge.org/resource/Van,5,0
http://yago-knowledge.org/resource/Professional_order,5,0
http://yago-knowledge.org/resource/Exhibition_game,5,0
http://yago-knowledge.org/resource/Projective_test,5,0
http://yago-knowledge.org/resource/Economy_of_the_European_Union,5,0
http://yago-knowledge.org/resource/Dining_room,5,0
http://yago-knowledge.org/resource/Challenger_Pulcra_Lachiter_Biella,5,0
http://yago-knowledge.org/resource/Refinery,5,0
http://yago-knowledge.org/resource/Tunnel_network,5,0
http://yago-knowledge.org/resource/Verb,5,0
http://yago-knowledge.org/resource/Elementary_schools_in_Japan,5,0
http://yago-knowledge.org/resource/Plant_nursery,5,0
http://yago-knowledge.org/resource/Russian_surnames,5,0
http://yago-knowledge.org/resource/Peaceful_nuclear_explosion,5,0
http://yago-knowledge.org/resource/Ice_cream,5,0
http://yago-knowledge.org/resource/Holotype,5,0
http://yago-knowledge.org/resource/E-book,5,0
http://yago-knowledge.org/resource/Draft_document,5,0
http://yago-knowledge.org/resource/Military_order_(instruction),5,0
http://yago-knowledge.org/resource/Calanque,5,0
http://yago-knowledge.org/resource/Legal_instrument,5,0
http://yago-knowledge.org/resource/VIA_(music),5,0
http://yago-knowledge.org/resource/Hall_church,5,0
http://yago-knowledge.org/resource/Riverboat,5,0
http://yago-knowledge.org/resource/Japanese_festivals,5,0
http://yago-knowledge.org/resource/Domestic_pig,5,0
http://yago-knowledge.org/resource/Cataclysmic_variable_star,5,0
http://yago-knowledge.org/resource/Small_nuclear_RNA,5,0
http://yago-knowledge.org/resource/Disk_image,5,0
http://yago-knowledge.org/resource/Deanery,5,0
http://yago-knowledge.org/resource/Entertainment,5,0
http://yago-knowledge.org/resource/Hillclimbing,5,0
http://yago-knowledge.org/resource/Paper,5,0
http://yago-knowledge.org/resource/Hussainiya,5,0
http://yago-knowledge.org/resource/Swedish_county_road,5,0
http://yago-knowledge.org/resource/Spanish_International_(badminton),5,0
http://yago-knowledge.org/resource/Court-martial,5,0
http://yago-knowledge.org/resource/Pinnacle_(geology),5,0
http://yago-knowledge.org/resource/RV_Tauri_variable,5,0
http://yago-knowledge.org/resource/Typewriter,5,0
http://yago-knowledge.org/resource/Mudflat,5,0
http://yago-knowledge.org/resource/Supersecondary_structure,5,0
http://yago-knowledge.org/resource/Stella_octangula_number,5,0
http://yago-knowledge.org/resource/Moped,5,0
http://yago-knowledge.org/resource/Ayuntamiento_(Spain),5,0
http://yago-knowledge.org/resource/Commemorative_plaque,5,0
http://yago-knowledge.org/resource/Soil_horizon,5,0
http://yago-knowledge.org/resource/Travelling_exhibition,5,0
http://yago-knowledge.org/resource/Decorative_arts,5,0
http://yago-knowledge.org/resource/Edge-transitive_graph,5,0
http://yago-knowledge.org/resource/Alter_ego,5,0
http://yago-knowledge.org/resource/Flint_mining,5,0
http://yago-knowledge.org/resource/Throne,5,0
http://yago-knowledge.org/resource/Molière_Award,5,0
http://yago-knowledge.org/resource/Council_of_Ministers_(Portugal),5,0
http://yago-knowledge.org/resource/Hydrate,5,0
http://yago-knowledge.org/resource/Acaricide,5,0
http://yago-knowledge.org/resource/Sprachraum,5,0
http://yago-knowledge.org/resource/Basic_statistical_unit_(Norway),5,0
http://yago-knowledge.org/resource/Contemporary_folk_music,5,0
http://yago-knowledge.org/resource/Interstellar_cloud,5,0
http://yago-knowledge.org/resource/Kunstgraben,5,0
http://yago-knowledge.org/resource/Minister_(government),5,0
http://yago-knowledge.org/resource/Arson_attack,5,0
http://yago-knowledge.org/resource/Two-round_system,5,0
http://yago-knowledge.org/resource/Icosahedral_number,5,0
http://yago-knowledge.org/resource/Religious_identity,5,0
http://yago-knowledge.org/resource/Priest,5,0
http://yago-knowledge.org/resource/Subdivisions_of_Indonesia,5,0
http://yago-knowledge.org/resource/Package_delivery,5,0
http://yago-knowledge.org/resource/Sound_recording,5,0
http://schema.org/EmploymentAgency,5,0
http://yago-knowledge.org/resource/Style_(sociolinguistics),5,0
http://yago-knowledge.org/resource/Language_policy,5,0
http://yago-knowledge.org/resource/SA_Tennis_Open,5,0
http://yago-knowledge.org/resource/Badminton_at_the_Island_Games,5,0
http://yago-knowledge.org/resource/Command-line_interface,5,0
http://yago-knowledge.org/resource/Skete,5,0
http://yago-knowledge.org/resource/Radio_receiver,5,0
http://yago-knowledge.org/resource/Permanent_secretary,5,0
http://yago-knowledge.org/resource/Floating_restaurant,5,0
http://yago-knowledge.org/resource/Accounting_software,5,0
http://yago-knowledge.org/resource/Pieve,5,0
http://yago-knowledge.org/resource/Internet_bot,5,0
http://yago-knowledge.org/resource/Pentode,5,0
http://yago-knowledge.org/resource/Mersenne_prime,5,0
http://yago-knowledge.org/resource/Lodging,5,0
http://yago-knowledge.org/resource/Implementation,5,0
http://yago-knowledge.org/resource/Phosphite_ester,5,0
http://yago-knowledge.org/resource/Thesaurus,5,0
http://yago-knowledge.org/resource/Office_supplies,5,0
http://yago-knowledge.org/resource/Italian_Athletics_Indoor_Championships,5,0
http://yago-knowledge.org/resource/Disciplinary_repository,5,0
http://yago-knowledge.org/resource/Slum,5,0
http://yago-knowledge.org/resource/Self-regulatory_organization,5,0
http://yago-knowledge.org/resource/Science_book,5,0
http://yago-knowledge.org/resource/Hacienda,5,0
http://yago-knowledge.org/resource/Gully,5,0
http://yago-knowledge.org/resource/Plasmid,5,0
http://yago-knowledge.org/resource/Tennis_at_the_Mediterranean_Games,5,0
http://yago-knowledge.org/resource/Biological_pathway,5,0
http://yago-knowledge.org/resource/Metadata_registry,5,0
http://yago-knowledge.org/resource/Great_house,5,0
http://yago-knowledge.org/resource/Environment_variable,5,0
http://yago-knowledge.org/resource/Vuelta_a_San_Juan,5,0
http://yago-knowledge.org/resource/Steeple,5,0
http://yago-knowledge.org/resource/Horsecar,5,0
http://yago-knowledge.org/resource/Water_board_(Netherlands),5,0
http://yago-knowledge.org/resource/Index_(publishing),5,0
http://yago-knowledge.org/resource/Zaibatsu,5,0
http://yago-knowledge.org/resource/Operon,5,0
http://yago-knowledge.org/resource/Matter,5,0
http://yago-knowledge.org/resource/Secretariat_(administrative_office),5,0
http://yago-knowledge.org/resource/Chamber_of_rhetoric,5,0
http://yago-knowledge.org/resource/Pendant,5,0
http://yago-knowledge.org/resource/Critérium_International,5,0
http://yago-knowledge.org/resource/Grand_master_(order),5,0
http://yago-knowledge.org/resource/Pranayama,5,0
http://yago-knowledge.org/resource/Trade,5,0
http://yago-knowledge.org/resource/Reconnaissance_vehicle,5,0
http://yago-knowledge.org/resource/Alumni_association,5,0
http://yago-knowledge.org/resource/Anatomical_theatre,5,0
http://yago-knowledge.org/resource/Strela_(satellite),5,0
http://yago-knowledge.org/resource/Motocross_des_Nations,5,0
http://yago-knowledge.org/resource/Speech-generating_device,5,0
http://yago-knowledge.org/resource/Untouchable_number,5,0
http://yago-knowledge.org/resource/Cadet_Corps,5,0
http://yago-knowledge.org/resource/Human_skull,5,0
http://yago-knowledge.org/resource/Kouros,5,0
http://yago-knowledge.org/resource/Show_mine,5,0
http://yago-knowledge.org/resource/Red_wine,5,0
http://yago-knowledge.org/resource/Vanity_press,5,0
http://yago-knowledge.org/resource/Polje,5,0
http://yago-knowledge.org/resource/SR_Merchant_Navy_class,5,0
http://yago-knowledge.org/resource/Hierarchy,5,0
http://yago-knowledge.org/resource/BH_Telecom_Indoors,5,0
http://yago-knowledge.org/resource/Thermal_bath,5,0
http://yago-knowledge.org/resource/Shield,5,0
http://yago-knowledge.org/resource/Madrid_Tennis_Grand_Prix,5,0
http://yago-knowledge.org/resource/Feldbahn,5,0
http://yago-knowledge.org/resource/Hovrätt,5,0
http://yago-knowledge.org/resource/Embankment_(earthworks),5,0
http://yago-knowledge.org/resource/Android_(robot),5,0
http://yago-knowledge.org/resource/Provinces_of_Brazil,5,0
http://yago-knowledge.org/resource/Parquet_(legal),5,0
http://yago-knowledge.org/resource/Krater,5,0
http://yago-knowledge.org/resource/Camera,5,0
http://yago-knowledge.org/resource/Ofeq,5,0
http://yago-knowledge.org/resource/Subway_(underpass),5,0
http://yago-knowledge.org/resource/Motor_City_Open_(squash),5,0
http://schema.org/PetStore,5,0
http://yago-knowledge.org/resource/GOST,5,0
http://yago-knowledge.org/resource/Dwarf_(Middle-earth),5,0
http://yago-knowledge.org/resource/Submarine_tender,5,0
http://yago-knowledge.org/resource/Multimedia_library,5,0
http://yago-knowledge.org/resource/Visitor_center,5,0
http://yago-knowledge.org/resource/Television_set,5,0
http://yago-knowledge.org/resource/Art_theft,5,0
http://yago-knowledge.org/resource/Oxyanion,5,0
http://yago-knowledge.org/resource/Nonfiction,5,0
http://yago-knowledge.org/resource/Carnival_block,5,0
http://yago-knowledge.org/resource/Warning_system,5,0
http://yago-knowledge.org/resource/Dun,5,0
http://yago-knowledge.org/resource/Running_club,5,0
http://yago-knowledge.org/resource/Terminator_(character_concept),5,0
http://yago-knowledge.org/resource/Christian_ministry,5,0
http://yago-knowledge.org/resource/Inclined_elevator,5,0
http://yago-knowledge.org/resource/Handscroll,5,0
http://yago-knowledge.org/resource/Prime_version,5,0
http://yago-knowledge.org/resource/Glycoprotein,5,0
http://yago-knowledge.org/resource/Health_insurance,5,0
http://yago-knowledge.org/resource/Concrete_bridge,5,0
http://yago-knowledge.org/resource/Standard_(metrology),5,0
http://yago-knowledge.org/resource/Supercentenarian,5,0
http://yago-knowledge.org/resource/European_Short_Track_Speed_Skating_Championships,5,0
http://yago-knowledge.org/resource/Musician,5,0
http://yago-knowledge.org/resource/Apéritif_and_digestif,5,0
http://schema.org/Thesis,5,0
http://yago-knowledge.org/resource/Human_skeleton,5,0
http://yago-knowledge.org/resource/Spectacle,5,0
http://yago-knowledge.org/resource/Skerry,5,0
http://yago-knowledge.org/resource/Wood,5,0
http://yago-knowledge.org/resource/Proanthocyanidin,5,0
http://yago-knowledge.org/resource/Table_(information),5,0
http://yago-knowledge.org/resource/Vuelta_a_Asturias,5,0
http://yago-knowledge.org/resource/Assembly_hall,5,0
http://yago-knowledge.org/resource/Column_(periodical),5,0
http://yago-knowledge.org/resource/Packaging_and_labeling,5,0
http://yago-knowledge.org/resource/Fast_food_restaurant,5,0
http://yago-knowledge.org/resource/Attitude_(psychology),5,0
http://yago-knowledge.org/resource/Okruhas_of_the_Ukrainian_SSR,5,0
http://yago-knowledge.org/resource/Weigh_house,5,0
http://yago-knowledge.org/resource/Intercity_bus_service,5,0
http://yago-knowledge.org/resource/Qatar_Classic,5,0
http://yago-knowledge.org/resource/Organ_stop,5,0
http://yago-knowledge.org/resource/Lexicon,5,0
http://yago-knowledge.org/resource/List_(abstract_data_type),5,0
http://yago-knowledge.org/resource/Quilt,5,0
http://yago-knowledge.org/resource/Carriage,5,0
http://yago-knowledge.org/resource/Regional_councils_of_Sweden,5,0
http://yago-knowledge.org/resource/National_Wild_and_Scenic_Rivers_System,5,0
http://yago-knowledge.org/resource/Sermon,5,0
http://yago-knowledge.org/resource/Klingon,5,0
http://yago-knowledge.org/resource/Price,5,0
http://yago-knowledge.org/resource/Colonnade,5,0
http://yago-knowledge.org/resource/Kentucky_Indy_300,5,0
http://yago-knowledge.org/resource/Domain_name_registry,5,0
http://yago-knowledge.org/resource/Shell_(projectile),5,0
http://yago-knowledge.org/resource/Sugar_refinery,5,0
http://yago-knowledge.org/resource/Slaughterhouse,5,0
http://yago-knowledge.org/resource/Breviary,5,0
http://yago-knowledge.org/resource/Ballet,5,0
http://yago-knowledge.org/resource/San_Marino_GO&FUN_Open,5,0
http://yago-knowledge.org/resource/Service_provider,5,0
http://yago-knowledge.org/resource/Soup,5,0
http://yago-knowledge.org/resource/Field_(agriculture),5,0
http://yago-knowledge.org/resource/Canary_Wharf_Squash_Classic,5,0
http://yago-knowledge.org/resource/Juridical_person,5,0
http://yago-knowledge.org/resource/Orders_of_magnitude_(time),5,0
http://yago-knowledge.org/resource/Clothes_shop,5,0
http://yago-knowledge.org/resource/Steppe,5,0
http://yago-knowledge.org/resource/Display_typeface,5,0
http://yago-knowledge.org/resource/Brasserie,5,0
http://yago-knowledge.org/resource/Dairy,6,0
http://yago-knowledge.org/resource/Ecclesiastical_letter,6,0
http://yago-knowledge.org/resource/Virginia_Slims_of_Arizona,6,0
http://yago-knowledge.org/resource/Christmas_tree,6,0
http://yago-knowledge.org/resource/Electric_vehicle,6,0
http://yago-knowledge.org/resource/Thüringen_Rundfahrt_der_Frauen,6,0
http://yago-knowledge.org/resource/Programmable_calculator,6,0
http://yago-knowledge.org/resource/Turbofan,6,0
http://yago-knowledge.org/resource/Salt_marsh,6,0
http://yago-knowledge.org/resource/Footwear,6,0
http://yago-knowledge.org/resource/Adhesive,6,0
http://yago-knowledge.org/resource/History_of_human-powered_aircraft,6,0
http://yago-knowledge.org/resource/Crane_vessel,6,0
http://yago-knowledge.org/resource/Mineral_water,6,0
http://yago-knowledge.org/resource/Fortress_church,6,0
http://yago-knowledge.org/resource/Web_hosting_service,6,0
http://yago-knowledge.org/resource/Mill_town,6,0
http://yago-knowledge.org/resource/Television_documentary,6,0
http://yago-knowledge.org/resource/Community_council,6,0
http://yago-knowledge.org/resource/Vorstand,6,0
http://yago-knowledge.org/resource/Ornament_(art),6,0
http://yago-knowledge.org/resource/W_Ursae_Majoris_variable,6,0
http://yago-knowledge.org/resource/Amphora,6,0
http://yago-knowledge.org/resource/Trofeo_Laigueglia,6,0
